"ID","ComName","Year","SSB","Recruits","Region"
"ACD_RED_NE","Acadian redfish",1960,145.903,28.6344,"1. New England"
"ACD_RED_NE","Acadian redfish",1961,143.47,41.5596,"1. New England"
"ACD_RED_NE","Acadian redfish",1962,139.533,25.7169,"1. New England"
"ACD_RED_NE","Acadian redfish",1963,137.211,47.1124,"1. New England"
"ACD_RED_NE","Acadian redfish",1964,137.907,32.1922,"1. New England"
"ACD_RED_NE","Acadian redfish",1965,139.769,18.1893,"1. New England"
"ACD_RED_NE","Acadian redfish",1966,141.666,4.78779,"1. New England"
"ACD_RED_NE","Acadian redfish",1967,142.393,3.18849,"1. New England"
"ACD_RED_NE","Acadian redfish",1968,143.249,1.61219,"1. New England"
"ACD_RED_NE","Acadian redfish",1969,143.782,1.41655,"1. New England"
"ACD_RED_NE","Acadian redfish",1970,138.538,1.8234,"1. New England"
"ACD_RED_NE","Acadian redfish",1971,128.123,110.594,"1. New England"
"ACD_RED_NE","Acadian redfish",1972,114.563,3.63815,"1. New England"
"ACD_RED_NE","Acadian redfish",1973,100.744,2.01539,"1. New England"
"ACD_RED_NE","Acadian redfish",1974,89.9469,1.14834,"1. New England"
"ACD_RED_NE","Acadian redfish",1975,82.898,0.866087,"1. New England"
"ACD_RED_NE","Acadian redfish",1976,76.3419,0.849978,"1. New England"
"ACD_RED_NE","Acadian redfish",1977,69.4988,1.13261,"1. New England"
"ACD_RED_NE","Acadian redfish",1978,61.1937,25.1366,"1. New England"
"ACD_RED_NE","Acadian redfish",1979,51.5443,1.05376,"1. New England"
"ACD_RED_NE","Acadian redfish",1980,42.6427,1.56992,"1. New England"
"ACD_RED_NE","Acadian redfish",1981,36.1901,9.00056,"1. New England"
"ACD_RED_NE","Acadian redfish",1982,30.6126,11.6244,"1. New England"
"ACD_RED_NE","Acadian redfish",1983,26.0285,3.56799,"1. New England"
"ACD_RED_NE","Acadian redfish",1984,22.5656,5.20831,"1. New England"
"ACD_RED_NE","Acadian redfish",1985,19.6869,16.3181,"1. New England"
"ACD_RED_NE","Acadian redfish",1986,17.6522,14.1602,"1. New England"
"ACD_RED_NE","Acadian redfish",1987,16.8508,9.77509,"1. New England"
"ACD_RED_NE","Acadian redfish",1988,17.1314,10.6476,"1. New England"
"ACD_RED_NE","Acadian redfish",1989,18.2218,11.1971,"1. New England"
"ACD_RED_NE","Acadian redfish",1990,19.8689,13.5866,"1. New England"
"ACD_RED_NE","Acadian redfish",1991,17.5392,55.0823,"1. New England"
"ACD_RED_NE","Acadian redfish",1992,14.4432,69.8475,"1. New England"
"ACD_RED_NE","Acadian redfish",1993,16.3717,33.8684,"1. New England"
"ACD_RED_NE","Acadian redfish",1994,19.1792,38.4899,"1. New England"
"ACD_RED_NE","Acadian redfish",1995,23.2566,29.944,"1. New England"
"ACD_RED_NE","Acadian redfish",1996,28.8133,26.4255,"1. New England"
"ACD_RED_NE","Acadian redfish",1997,36.2162,32.1011,"1. New England"
"ACD_RED_NE","Acadian redfish",1998,45.564,42.7363,"1. New England"
"ACD_RED_NE","Acadian redfish",1999,56.4357,74.3511,"1. New England"
"ACD_RED_NE","Acadian redfish",2000,68.3941,45.0375,"1. New England"
"ACD_RED_NE","Acadian redfish",2001,80.8716,70.654,"1. New England"
"ACD_RED_NE","Acadian redfish",2002,93.802,40.6076,"1. New England"
"ACD_RED_NE","Acadian redfish",2003,107.449,43.029,"1. New England"
"ACD_RED_NE","Acadian redfish",2004,121.871,75.0545,"1. New England"
"ACD_RED_NE","Acadian redfish",2005,137.176,58.1593,"1. New England"
"ACD_RED_NE","Acadian redfish",2006,153.304,43.0934,"1. New England"
"ACD_RED_NE","Acadian redfish",2007,170,189.101,"1. New England"
"ACD_RED_NE","Acadian redfish",2008,186.924,143.623,"1. New England"
"ACD_RED_NE","Acadian redfish",2009,204.334,50.493,"1. New England"
"ACD_RED_NE","Acadian redfish",2010,222.673,29.0579,"1. New England"
"ACD_RED_NE","Acadian redfish",2011,242.529,15.0778,"1. New England"
"ACD_RED_NE","Acadian redfish",2012,263.576,12.2626,"1. New England"
"ACD_RED_NE","Acadian redfish",2013,285.496,114.018,"1. New England"
"ACD_RED_NE","Acadian redfish",2014,308.047,17.2241,"1. New England"
"ACD_RED_NE","Acadian redfish",2015,329.4,29.9403,"1. New England"
"ACD_RED_NE","Acadian redfish",2016,349.31,32.822,"1. New England"
"ACD_RED_NE","Acadian redfish",2017,366.721,173.133,"1. New England"
"ACD_RED_NE","Acadian redfish",2018,380.789,97.845,"1. New England"
"AMR_PLC_NE","American plaice",1980,58.38656077,39.78389604,"1. New England"
"AMR_PLC_NE","American plaice",1981,53.64175496,34.66648551,"1. New England"
"AMR_PLC_NE","American plaice",1982,42.22449005,48.94558105,"1. New England"
"AMR_PLC_NE","American plaice",1983,35.56736132,26.03763683,"1. New England"
"AMR_PLC_NE","American plaice",1984,23.48260334,56.56365978,"1. New England"
"AMR_PLC_NE","American plaice",1985,17.89706259,39.29069865,"1. New England"
"AMR_PLC_NE","American plaice",1986,12.54472346,52.54268013,"1. New England"
"AMR_PLC_NE","American plaice",1987,10.90690246,135.6641928,"1. New England"
"AMR_PLC_NE","American plaice",1988,9.302661095,37.95530908,"1. New England"
"AMR_PLC_NE","American plaice",1989,8.326104774,51.43118293,"1. New England"
"AMR_PLC_NE","American plaice",1990,9.811938742,35.39587919,"1. New England"
"AMR_PLC_NE","American plaice",1991,11.30139935,45.91985027,"1. New England"
"AMR_PLC_NE","American plaice",1992,14.20428024,123.6344244,"1. New England"
"AMR_PLC_NE","American plaice",1993,14.92713026,99.48873457,"1. New England"
"AMR_PLC_NE","American plaice",1994,13.94488339,41.20476482,"1. New England"
"AMR_PLC_NE","American plaice",1995,16.10715338,47.87159866,"1. New England"
"AMR_PLC_NE","American plaice",1996,16.8469821,35.26268778,"1. New England"
"AMR_PLC_NE","American plaice",1997,15.88942443,76.47981438,"1. New England"
"AMR_PLC_NE","American plaice",1998,16.61383535,85.20858532,"1. New England"
"AMR_PLC_NE","American plaice",1999,18.40634798,33.0262894,"1. New England"
"AMR_PLC_NE","American plaice",2000,25.23392211,27.1521503,"1. New England"
"AMR_PLC_NE","American plaice",2001,25.9506725,50.70212859,"1. New England"
"AMR_PLC_NE","American plaice",2002,20.30225761,40.22838909,"1. New England"
"AMR_PLC_NE","American plaice",2003,14.23026499,71.22039805,"1. New England"
"AMR_PLC_NE","American plaice",2004,12.56630093,67.45397393,"1. New England"
"AMR_PLC_NE","American plaice",2005,11.53394619,113.5746777,"1. New England"
"AMR_PLC_NE","American plaice",2006,12.61408554,88.32940021,"1. New England"
"AMR_PLC_NE","American plaice",2007,15.23226699,101.4996509,"1. New England"
"AMR_PLC_NE","American plaice",2008,20.12699669,81.07057879,"1. New England"
"AMR_PLC_NE","American plaice",2009,23.6345119,51.08432486,"1. New England"
"AMR_PLC_NE","American plaice",2010,26.2954247,68.81705265,"1. New England"
"AMR_PLC_NE","American plaice",2011,29.28397478,50.07533262,"1. New England"
"AMR_PLC_NE","American plaice",2012,26.47778523,71.52165241,"1. New England"
"AMR_PLC_NE","American plaice",2013,23.84376879,108.2740457,"1. New England"
"AMR_PLC_NE","American plaice",2014,30.47411115,29.87916341,"1. New England"
"AMR_PLC_NE","American plaice",2015,35.14620648,54.7987367,"1. New England"
"AMR_PLC_NE","American plaice",2016,43.86733321,15.92727685,"1. New England"
"AMR_PLC_NE","American plaice",2017,46.47920171,65.02816384,"1. New England"
"AMR_PLC_NE","American plaice",2018,43.08474739,43.52657508,"1. New England"
"AMR_PLC_NE","American plaice",2019,29.54020501,60.9989522,"1. New England"
"AMR_PLC_NE","American plaice",2020,22.12354367,79.23499511,"1. New England"
"ATL_COD_NE_GOM","Atlantic cod",1982,25.1793,13.4771,"1. New England"
"ATL_COD_NE_GOM","Atlantic cod",1983,19.5457,13.6482,"1. New England"
"ATL_COD_NE_GOM","Atlantic cod",1984,16.5486,10.3851,"1. New England"
"ATL_COD_NE_GOM","Atlantic cod",1985,15.409,16.2389,"1. New England"
"ATL_COD_NE_GOM","Atlantic cod",1986,13.9886,16.8518,"1. New England"
"ATL_COD_NE_GOM","Atlantic cod",1987,13.3772,30.2363,"1. New England"
"ATL_COD_NE_GOM","Atlantic cod",1988,13.6764,4.52424,"1. New England"
"ATL_COD_NE_GOM","Atlantic cod",1989,17.8861,4.6245,"1. New England"
"ATL_COD_NE_GOM","Atlantic cod",1990,22.6645,8.32359,"1. New England"
"ATL_COD_NE_GOM","Atlantic cod",1991,18.7237,8.30296,"1. New England"
"ATL_COD_NE_GOM","Atlantic cod",1992,12.0441,10.5881,"1. New England"
"ATL_COD_NE_GOM","Atlantic cod",1993,8.56926,3.49627,"1. New England"
"ATL_COD_NE_GOM","Atlantic cod",1994,7.76957,3.78036,"1. New England"
"ATL_COD_NE_GOM","Atlantic cod",1995,8.56935,3.10636,"1. New England"
"ATL_COD_NE_GOM","Atlantic cod",1996,8.82447,5.07405,"1. New England"
"ATL_COD_NE_GOM","Atlantic cod",1997,7.88014,4.46941,"1. New England"
"ATL_COD_NE_GOM","Atlantic cod",1998,7.1865,8.7693,"1. New England"
"ATL_COD_NE_GOM","Atlantic cod",1999,7.96867,5.1049,"1. New England"
"ATL_COD_NE_GOM","Atlantic cod",2000,10.4064,1.31612,"1. New England"
"ATL_COD_NE_GOM","Atlantic cod",2001,13.6116,5.78637,"1. New England"
"ATL_COD_NE_GOM","Atlantic cod",2002,13.8009,2.07504,"1. New England"
"ATL_COD_NE_GOM","Atlantic cod",2003,11.8203,6.70068,"1. New England"
"ATL_COD_NE_GOM","Atlantic cod",2004,10.8628,4.08451,"1. New England"
"ATL_COD_NE_GOM","Atlantic cod",2005,8.92656,6.89592,"1. New England"
"ATL_COD_NE_GOM","Atlantic cod",2006,8.13925,5.43053,"1. New England"
"ATL_COD_NE_GOM","Atlantic cod",2007,10.3575,4.13017,"1. New England"
"ATL_COD_NE_GOM","Atlantic cod",2008,11.8109,2.75011,"1. New England"
"ATL_COD_NE_GOM","Atlantic cod",2009,12.1337,1.71307,"1. New England"
"ATL_COD_NE_GOM","Atlantic cod",2010,10.21,1.62595,"1. New England"
"ATL_COD_NE_GOM","Atlantic cod",2011,6.68995,1.60554,"1. New England"
"ATL_COD_NE_GOM","Atlantic cod",2012,3.49382,0.666999,"1. New England"
"ATL_COD_NE_GOM","Atlantic cod",2013,1.82583,2.11934,"1. New England"
"ATL_COD_NE_GOM","Atlantic cod",2014,1.14513,0.804389,"1. New England"
"ATL_COD_NE_GOM","Atlantic cod",2015,1.18349,0.529749,"1. New England"
"ATL_COD_NE_GOM","Atlantic cod",2016,1.73585,0.966193,"1. New England"
"ATL_COD_NE_GOM","Atlantic cod",2017,2.12625,3.14064,"1. New England"
"ATL_COD_NE_GOM","Atlantic cod",2018,2.31352,1.29755,"1. New England"
"ATL_HER_NE","Atlantic herring",1965,975.3591,3913.303,"1. New England"
"ATL_HER_NE","Atlantic herring",1966,1289.719,8418.418,"1. New England"
"ATL_HER_NE","Atlantic herring",1967,1312.431,4027.622,"1. New England"
"ATL_HER_NE","Atlantic herring",1968,1016.283,5201.49,"1. New England"
"ATL_HER_NE","Atlantic herring",1969,649.2272,2475.948,"1. New England"
"ATL_HER_NE","Atlantic herring",1970,484.074,14674.39,"1. New England"
"ATL_HER_NE","Atlantic herring",1971,329.643,2562.144,"1. New England"
"ATL_HER_NE","Atlantic herring",1972,276.6896,2866.499,"1. New England"
"ATL_HER_NE","Atlantic herring",1973,487.284,3507.926,"1. New England"
"ATL_HER_NE","Atlantic herring",1974,334.8256,2132.604,"1. New England"
"ATL_HER_NE","Atlantic herring",1975,218.7105,2565.756,"1. New England"
"ATL_HER_NE","Atlantic herring",1976,164.4389,5527.145,"1. New England"
"ATL_HER_NE","Atlantic herring",1977,103.1168,5771.979,"1. New England"
"ATL_HER_NE","Atlantic herring",1978,64.8889,902.2276,"1. New England"
"ATL_HER_NE","Atlantic herring",1979,89.00813,3973.672,"1. New England"
"ATL_HER_NE","Atlantic herring",1980,80.44368,2069.876,"1. New England"
"ATL_HER_NE","Atlantic herring",1981,81.12356,1921.318,"1. New England"
"ATL_HER_NE","Atlantic herring",1982,67.83045,1359.33,"1. New England"
"ATL_HER_NE","Atlantic herring",1983,70.1082,4504.452,"1. New England"
"ATL_HER_NE","Atlantic herring",1984,69.30487,3675.05,"1. New England"
"ATL_HER_NE","Atlantic herring",1985,94.36356,3223.908,"1. New England"
"ATL_HER_NE","Atlantic herring",1986,110.7674,4289.285,"1. New England"
"ATL_HER_NE","Atlantic herring",1987,149.2925,6276.145,"1. New England"
"ATL_HER_NE","Atlantic herring",1988,148.0771,7311.144,"1. New England"
"ATL_HER_NE","Atlantic herring",1989,166.4762,7794.697,"1. New England"
"ATL_HER_NE","Atlantic herring",1990,165.9991,6605.043,"1. New England"
"ATL_HER_NE","Atlantic herring",1991,210.8224,3360.277,"1. New England"
"ATL_HER_NE","Atlantic herring",1992,322.3843,3367.537,"1. New England"
"ATL_HER_NE","Atlantic herring",1993,368.1304,3707.747,"1. New England"
"ATL_HER_NE","Atlantic herring",1994,315.5974,10606.84,"1. New England"
"ATL_HER_NE","Atlantic herring",1995,272.1486,4650.978,"1. New England"
"ATL_HER_NE","Atlantic herring",1996,246.0963,4515.168,"1. New England"
"ATL_HER_NE","Atlantic herring",1997,500.177,2864.188,"1. New England"
"ATL_HER_NE","Atlantic herring",1998,380.2812,7535.893,"1. New England"
"ATL_HER_NE","Atlantic herring",1999,304.4773,2209.808,"1. New England"
"ATL_HER_NE","Atlantic herring",2000,323.4533,2103.963,"1. New England"
"ATL_HER_NE","Atlantic herring",2001,375.9482,4495.514,"1. New England"
"ATL_HER_NE","Atlantic herring",2002,286.5523,5469.233,"1. New England"
"ATL_HER_NE","Atlantic herring",2003,227.0181,2949.779,"1. New England"
"ATL_HER_NE","Atlantic herring",2004,247.6787,2163.047,"1. New England"
"ATL_HER_NE","Atlantic herring",2005,266.6653,4575.145,"1. New England"
"ATL_HER_NE","Atlantic herring",2006,205.9334,1458.04,"1. New England"
"ATL_HER_NE","Atlantic herring",2007,199.0849,2773.981,"1. New England"
"ATL_HER_NE","Atlantic herring",2008,200.9925,10361.47,"1. New England"
"ATL_HER_NE","Atlantic herring",2009,138.2856,1995.011,"1. New England"
"ATL_HER_NE","Atlantic herring",2010,126.0161,1941.889,"1. New England"
"ATL_HER_NE","Atlantic herring",2011,189.9175,6115.507,"1. New England"
"ATL_HER_NE","Atlantic herring",2012,241.2469,1370.991,"1. New England"
"ATL_HER_NE","Atlantic herring",2013,195.5221,1316.059,"1. New England"
"ATL_HER_NE","Atlantic herring",2014,292.3659,704.9114,"1. New England"
"ATL_HER_NE","Atlantic herring",2015,228.6043,343.5258,"1. New England"
"ATL_HER_NE","Atlantic herring",2016,145.3515,859.747,"1. New England"
"ATL_HER_NE","Atlantic herring",2017,105.7933,692.7995,"1. New England"
"ATL_HER_NE","Atlantic herring",2018,65.52942,1570.989,"1. New England"
"ATL_HER_NE","Atlantic herring",2019,53.44101,863.7931,"1. New England"
"ATL_HER_NE","Atlantic herring",2020,51.74865,2144.506,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",1968,3.987,1376,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",1969,3.878,292,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",1970,3.733,159,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",1971,3.603,2452,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",1972,3.466,310,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",1973,3.272,608,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",1974,3.112,1948,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",1975,3.318,712,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",1976,3.41,714,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",1977,3.277,562,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",1978,4.052,318,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",1979,4.269,460,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",1980,4.287,193,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",1981,4.683,1068,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",1982,4.978,370,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",1983,4.996,334,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",1984,4.675,233,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",1985,4.296,238,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",1986,3.806,961,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",1987,3.197,313,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",1988,2.926,660,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",1989,2.797,161,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",1990,2.462,150,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",1991,2.23,286,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",1992,1.959,248,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",1993,1.983,312,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",1994,1.839,207,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",1995,1.728,231,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",1996,1.441,158,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",1997,1.215,130,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",1998,1.052,91,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",1999,0.936,75,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",2000,0.873,78,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",2001,0.857,79,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",2002,0.781,78,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",2003,0.756,63,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",2004,0.667,47,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",2005,0.586,60,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",2006,0.476,75,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",2007,0.395,59,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",2008,0.352,55,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",2009,0.294,63,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",2010,0.279,57,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",2011,0.323,50,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",2012,0.368,45,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",2013,0.424,39,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",2014,0.476,56,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",2015,0.522,96,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",2016,0.567,138,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",2017,0.607,273,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",2018,0.638,274,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",2019,0.66,274,"1. New England"
"ATL_WLF_NE","Atlantic wolffish",2020,0.674,274,"1. New England"
"HAD_NE_GOM","Haddock",1977,9.34792,1.57782,"1. New England"
"HAD_NE_GOM","Haddock",1978,12.8547,6.60613,"1. New England"
"HAD_NE_GOM","Haddock",1979,14.7397,7.30496,"1. New England"
"HAD_NE_GOM","Haddock",1980,14.2042,4.88512,"1. New England"
"HAD_NE_GOM","Haddock",1981,13.9998,0.99877,"1. New England"
"HAD_NE_GOM","Haddock",1982,13.6717,2.68368,"1. New England"
"HAD_NE_GOM","Haddock",1983,10.4322,1.12571,"1. New England"
"HAD_NE_GOM","Haddock",1984,7.03899,0.317001,"1. New England"
"HAD_NE_GOM","Haddock",1985,5.13136,0.295595,"1. New England"
"HAD_NE_GOM","Haddock",1986,2.87342,0.151192,"1. New England"
"HAD_NE_GOM","Haddock",1987,1.48622,0.442012,"1. New England"
"HAD_NE_GOM","Haddock",1988,1.07798,0.217218,"1. New England"
"HAD_NE_GOM","Haddock",1989,0.810415,0.280953,"1. New England"
"HAD_NE_GOM","Haddock",1990,0.816958,0.299915,"1. New England"
"HAD_NE_GOM","Haddock",1991,0.638611,0.787525,"1. New England"
"HAD_NE_GOM","Haddock",1992,0.487102,1.49946,"1. New England"
"HAD_NE_GOM","Haddock",1993,0.599048,3.25445,"1. New England"
"HAD_NE_GOM","Haddock",1994,0.975573,2.90505,"1. New England"
"HAD_NE_GOM","Haddock",1995,2.09312,1.28852,"1. New England"
"HAD_NE_GOM","Haddock",1996,3.38728,2.61661,"1. New England"
"HAD_NE_GOM","Haddock",1997,4.96742,2.77495,"1. New England"
"HAD_NE_GOM","Haddock",1998,5.8994,16.0732,"1. New England"
"HAD_NE_GOM","Haddock",1999,5.94376,3.09529,"1. New England"
"HAD_NE_GOM","Haddock",2000,7.65681,1.39909,"1. New England"
"HAD_NE_GOM","Haddock",2001,13.4676,1.58038,"1. New England"
"HAD_NE_GOM","Haddock",2002,16.8057,0.313232,"1. New England"
"HAD_NE_GOM","Haddock",2003,14.6291,8.3915,"1. New England"
"HAD_NE_GOM","Haddock",2004,12.5712,0.531041,"1. New England"
"HAD_NE_GOM","Haddock",2005,10.6195,1.53197,"1. New England"
"HAD_NE_GOM","Haddock",2006,10.0302,1.74815,"1. New England"
"HAD_NE_GOM","Haddock",2007,8.99363,0.317021,"1. New England"
"HAD_NE_GOM","Haddock",2008,7.5759,0.467668,"1. New England"
"HAD_NE_GOM","Haddock",2009,6.54318,1.37778,"1. New England"
"HAD_NE_GOM","Haddock",2010,5.33582,12.0918,"1. New England"
"HAD_NE_GOM","Haddock",2011,4.33572,3.53741,"1. New England"
"HAD_NE_GOM","Haddock",2012,4.70852,13.031,"1. New England"
"HAD_NE_GOM","Haddock",2013,6.74796,83.932,"1. New England"
"HAD_NE_GOM","Haddock",2014,9.78666,4.91465,"1. New England"
"HAD_NE_GOM","Haddock",2015,19.4371,5.16906,"1. New England"
"HAD_NE_GOM","Haddock",2016,32.4442,6.97624,"1. New England"
"HAD_NE_GOM","Haddock",2017,36.19,5.62936,"1. New England"
"HAD_NE_GOM","Haddock",2018,34.3117,2.08032,"1. New England"
"HAD_NE_GOM","Haddock",2019,29.8861,3.05883,"1. New England"
"HAD_NE_GOM","Haddock",2020,22.9875,22.781,"1. New England"
"POL_NE","Pollock",1970,361.598,33.9001,"1. New England"
"POL_NE","Pollock",1971,386.881,52.8504,"1. New England"
"POL_NE","Pollock",1972,375.92,24.2575,"1. New England"
"POL_NE","Pollock",1973,309.092,17.9188,"1. New England"
"POL_NE","Pollock",1974,303.827,19.937,"1. New England"
"POL_NE","Pollock",1975,330.291,22.446,"1. New England"
"POL_NE","Pollock",1976,331.086,15.8362,"1. New England"
"POL_NE","Pollock",1977,317.723,13.7288,"1. New England"
"POL_NE","Pollock",1978,298.303,32.0183,"1. New England"
"POL_NE","Pollock",1979,297.021,36.6464,"1. New England"
"POL_NE","Pollock",1980,270.185,27.7188,"1. New England"
"POL_NE","Pollock",1981,264.796,16.6994,"1. New England"
"POL_NE","Pollock",1982,251.751,18.5782,"1. New England"
"POL_NE","Pollock",1983,237.996,14.6402,"1. New England"
"POL_NE","Pollock",1984,197.79,15.0195,"1. New England"
"POL_NE","Pollock",1985,198.28,18.0553,"1. New England"
"POL_NE","Pollock",1986,181.111,15.3773,"1. New England"
"POL_NE","Pollock",1987,169.211,20.1163,"1. New England"
"POL_NE","Pollock",1988,149.179,9.34642,"1. New England"
"POL_NE","Pollock",1989,149.459,10.5377,"1. New England"
"POL_NE","Pollock",1990,128.137,21.2257,"1. New England"
"POL_NE","Pollock",1991,131.671,39.4811,"1. New England"
"POL_NE","Pollock",1992,134.125,30.473,"1. New England"
"POL_NE","Pollock",1993,128.186,17.5276,"1. New England"
"POL_NE","Pollock",1994,127.931,22.7144,"1. New England"
"POL_NE","Pollock",1995,157.71,31.1833,"1. New England"
"POL_NE","Pollock",1996,169.359,22.0666,"1. New England"
"POL_NE","Pollock",1997,193.02,51.6069,"1. New England"
"POL_NE","Pollock",1998,215.119,53.7439,"1. New England"
"POL_NE","Pollock",1999,229.706,37.4924,"1. New England"
"POL_NE","Pollock",2000,214.873,27.4995,"1. New England"
"POL_NE","Pollock",2001,243.585,20.6742,"1. New England"
"POL_NE","Pollock",2002,260.566,15.7191,"1. New England"
"POL_NE","Pollock",2003,282.609,17.0572,"1. New England"
"POL_NE","Pollock",2004,286.611,17.7891,"1. New England"
"POL_NE","Pollock",2005,286.773,20.1402,"1. New England"
"POL_NE","Pollock",2006,276.856,19.8325,"1. New England"
"POL_NE","Pollock",2007,259.113,20.4107,"1. New England"
"POL_NE","Pollock",2008,244.991,14.7385,"1. New England"
"POL_NE","Pollock",2009,225.718,19.3788,"1. New England"
"POL_NE","Pollock",2010,202.538,25.7026,"1. New England"
"POL_NE","Pollock",2011,195.608,40.1915,"1. New England"
"POL_NE","Pollock",2012,177.93,35.3121,"1. New England"
"POL_NE","Pollock",2013,169.953,42.5771,"1. New England"
"POL_NE","Pollock",2014,159.022,29.0082,"1. New England"
"POL_NE","Pollock",2015,180.571,19.8659,"1. New England"
"POL_NE","Pollock",2016,183.767,19.446,"1. New England"
"POL_NE","Pollock",2017,200.551,20.3696,"1. New England"
"POL_NE","Pollock",2018,207.766,18.8314,"1. New England"
"POL_NE","Pollock",2019,177.261,28.3676,"1. New England"
"POL_NE","Pollock",2020,187.71,12.8325,"1. New England"
"WHT_HAK_NE","White hake",1963,29.585,2.72,"1. New England"
"WHT_HAK_NE","White hake",1964,28.526,3.879,"1. New England"
"WHT_HAK_NE","White hake",1965,26.798,4.507,"1. New England"
"WHT_HAK_NE","White hake",1966,25.539,4.792,"1. New England"
"WHT_HAK_NE","White hake",1967,25.403,5.833,"1. New England"
"WHT_HAK_NE","White hake",1968,26.202,5.102,"1. New England"
"WHT_HAK_NE","White hake",1969,27.531,6.632,"1. New England"
"WHT_HAK_NE","White hake",1970,29.388,8.055,"1. New England"
"WHT_HAK_NE","White hake",1971,31.196,5.076,"1. New England"
"WHT_HAK_NE","White hake",1972,32.972,4.629,"1. New England"
"WHT_HAK_NE","White hake",1973,35.69,5.582,"1. New England"
"WHT_HAK_NE","White hake",1974,38.303,4.596,"1. New England"
"WHT_HAK_NE","White hake",1975,39.573,4.751,"1. New England"
"WHT_HAK_NE","White hake",1976,40.376,6.287,"1. New England"
"WHT_HAK_NE","White hake",1977,39.977,6.134,"1. New England"
"WHT_HAK_NE","White hake",1978,38.72,3.436,"1. New England"
"WHT_HAK_NE","White hake",1979,37.83,6.256,"1. New England"
"WHT_HAK_NE","White hake",1980,36.804,5.008,"1. New England"
"WHT_HAK_NE","White hake",1981,34.812,5.794,"1. New England"
"WHT_HAK_NE","White hake",1982,31.572,3.613,"1. New England"
"WHT_HAK_NE","White hake",1983,28.029,5.345,"1. New England"
"WHT_HAK_NE","White hake",1984,25.021,10.369,"1. New England"
"WHT_HAK_NE","White hake",1985,21.634,5.496,"1. New England"
"WHT_HAK_NE","White hake",1986,18.157,8.308,"1. New England"
"WHT_HAK_NE","White hake",1987,16.2,8.326,"1. New England"
"WHT_HAK_NE","White hake",1988,15.235,11.708,"1. New England"
"WHT_HAK_NE","White hake",1989,14.253,11.775,"1. New England"
"WHT_HAK_NE","White hake",1990,14.626,7.128,"1. New England"
"WHT_HAK_NE","White hake",1991,14.456,6.01,"1. New England"
"WHT_HAK_NE","White hake",1992,15.096,6.342,"1. New England"
"WHT_HAK_NE","White hake",1993,12.84,4.453,"1. New England"
"WHT_HAK_NE","White hake",1994,9.942,2.818,"1. New England"
"WHT_HAK_NE","White hake",1995,8.686,3.309,"1. New England"
